"SiteID","SensorID","UpperDepth","LowerDepth","DataType","StartDate","EndDate","TotalDays","IsActive","NumGaps","TotalGapDays","Gapiness","MinimumValue","MaximumValue","MeanValue","StandardDeviation","MetaDataHarvestDate"
"VicAg_Brim","55_Rain","0","0","Rainfall","2011-06-29T00:00:00","2019-06-28T23:59:59",2921,TRUE,3,29,0.992470910335387,0,87.4,0.880386740331492,3.40704978598239,2019-06-28
"VicAg_Brim","55_Temperature","0","0","Temperature","2012-10-18T00:00:00","2019-06-28T23:59:59",2444,TRUE,2,16,0.65439672801636,2.3926,35.6016,15.7682829288359,6.46497944972121,2019-06-28
"VicAg_Brim","55_Wind Direction","0","0","Wind-Direction","2012-10-18T00:00:00","2019-06-28T23:59:59",2444,TRUE,2,16,0.65439672801636,22.0461,336.1208,200.889300946113,63.1197503851487,2019-06-28
"VicAg_Brim","55_Wind Speed","0","0","Wind-Speed","2012-10-18T00:00:00","2019-06-28T23:59:59",2444,TRUE,2,16,0.65439672801636,1e-04,27.9017,8.42937145207734,5.09040438769726,2019-06-28
"VicAg_Brim","56_Moisture 100cm","100","100","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,22.0362,69.3218,31.4429741278066,7.52346932724065,2019-06-28
"VicAg_Brim","56_Moisture 30cm","30","30","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,16.065,74.8667,28.9510906390328,10.3987339348075,2019-06-28
"VicAg_Brim","56_Moisture 40cm","40","40","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,19.795,76.3354,27.4546058376511,7.54290948214525,2019-06-28
"VicAg_Brim","56_Moisture 50cm","50","50","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,20.8992,82.1262,27.5812166839378,7.47000549766208,2019-06-28
"VicAg_Brim","56_Moisture 60cm","60","60","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,18.8933,82.3413,28.1847434542314,9.36809779204164,2019-06-28
"VicAg_Brim","56_Moisture 70cm","70","70","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,18.4996,88.7229,31.8124928842832,13.2102952392909,2019-06-28
"VicAg_Brim","56_Moisture 80cm","80","80","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,19.5754,70.3871,30.1895052849741,9.97772791034121,2019-06-28
"VicAg_Brim","56_Moisture 90cm","90","90","Soil-Moisture","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,20.0521,75.325,34.5158921588946,10.5312501600249,2019-06-28
"VicAg_Brim","58_Temp. 100cm","100","100","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,10.3717,24.6075,16.6654369602763,4.31006435260971,2019-06-28
"VicAg_Brim","58_Temp. 30cm","30","30","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,6.1604,30.7217,16.596711433506,6.43084156204781,2019-06-28
"VicAg_Brim","58_Temp. 40cm","40","40","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,7.0208,29.055,16.436924835924,6.01141285868603,2019-06-28
"VicAg_Brim","58_Temp. 50cm","50","50","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,7.78,27.6629,16.3308364766839,5.64989898253194,2019-06-28
"VicAg_Brim","58_Temp. 60cm","60","60","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,8.3987,26.7167,16.3095858031088,5.31643295126822,2019-06-28
"VicAg_Brim","58_Temp. 70cm","70","70","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,9.3537,26.5521,16.8246045250432,5.05117635192793,2019-06-28
"VicAg_Brim","58_Temp. 80cm","80","80","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,9.7662,25.7333,16.7462149913644,4.77039843026404,2019-06-28
"VicAg_Brim","58_Temp. 90cm","90","90","Soil-Temperature","2011-07-12T00:00:00","2019-06-28T23:59:59",2908,TRUE,2,16,0.550017188037126,10.0525,25.08,16.6179039032815,4.5145634707648,2019-06-28
"VicAg_CoonooerBridge","70_Humidity","0","0","Humidity","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,17.137,117.7708,67.3485600672753,19.4082816600681,2019-06-28
"VicAg_CoonooerBridge","70_Rain","0","0","Rainfall","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,0,43.4,0.84699663623258,3.00581517557221,2019-06-28
"VicAg_CoonooerBridge","70_Temp","0","0","Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,2.3261,38.9641,15.7821217203268,6.77349009527138,2019-06-28
"VicAg_CoonooerBridge","70_Wind Direction","0","0","Wind-Direction","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,17.4,358.4,198.736083998078,63.9830082524223,2019-06-28
"VicAg_CoonooerBridge","70_Wind Speed","0","0","Wind-Speed","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,0,29.4518,7.54259980778472,5.25276450625598,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 100cm","100","100","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,21.1975,63.9867,26.7633099951946,5.47712717910515,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 30cm","30","30","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,6.7754,58.5715,19.7121074002883,10.6649923371223,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 40cm","40","40","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,5.285,59.81,18.8723053339741,12.7335345875496,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 50cm","50","50","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,6.0933,61.8638,17.0818584814993,10.6495294657529,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 60cm","60","60","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,7.0137,63.2471,18.2835570398847,10.6471901892218,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 70cm","70","70","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,9.0354,62.0237,19.8363548774628,9.22889054840499,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 80cm","80","80","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,13.2742,60.5737,22.4591055742432,7.27478033669017,2019-06-28
"VicAg_CoonooerBridge","71_Moisture 90cm","90","90","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,16.5304,63.8292,21.9912065353196,4.96365725851079,2019-06-28
"VicAg_CoonooerBridge","71_Temperature 30cm","30","30","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,0,0,0,0,2019-06-28
"VicAg_CoonooerBridge","71_Temperature 40cm","40","40","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,0,0,0,0,2019-06-28
"VicAg_CoonooerBridge","71_Temperature 50cm","50","50","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,0,0,0,0,2019-06-28
"VicAg_CoonooerBridge","71_Temperature 60cm","60","60","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,0,0,0,0,2019-06-28
"VicAg_CoonooerBridge","71_Temperature 70cm","70","70","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,2,50,2.34852043212776,0,0,0,0,2019-06-28
"VicAg_Elmore","80_Humidity","0","0","Humidity","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,-12.6071,121.313,65.1626038515735,20.6995531521721,2019-06-28
"VicAg_Elmore","80_Rain","0","0","Rainfall","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,0,44.6,1.00263034288398,3.39902029159973,2019-06-28
"VicAg_Elmore","80_Temp","0","0","Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,-15.7589,62.675,17.9049886331611,10.4990342633278,2019-06-28
"VicAg_Elmore","80_Wind Direction","0","0","Wind-Direction","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,16.4792,336.7333,194.21642869892,65.8374817126124,2019-06-28
"VicAg_Elmore","80_Wind Speed","0","0","Wind-Speed","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,0,27.2154,4.35396218882104,4.65252490509419,2019-06-28
"VicAg_Elmore","81_Moisture 100cm","100","100","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,24.0196,60.7033,32.68826092062,6.82806447830505,2019-06-28
"VicAg_Elmore","81_Moisture 30cm","30","30","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,13.505,68.8911,26.9587044621888,10.8268856276339,2019-06-28
"VicAg_Elmore","81_Moisture 40cm","40","40","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,11.8967,71.9678,25.7435518553311,10.8869802521366,2019-06-28
"VicAg_Elmore","81_Moisture 50cm","50","50","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,12.8167,64.6156,24.4292565993424,9.4479901835553,2019-06-28
"VicAg_Elmore","81_Moisture 60cm","60","60","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,10.9946,66.9811,22.4762797087835,8.56273662946845,2019-06-28
"VicAg_Elmore","81_Moisture 70cm","70","70","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,11.6825,66.6511,25.9802973696571,8.83453656693129,2019-06-28
"VicAg_Elmore","81_Moisture 80cm","80","80","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,14.9471,61.1011,27.4737776420855,7.95660641451881,2019-06-28
"VicAg_Elmore","81_Moisture 90cm","90","90","Soil-Moisture","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,18.235,64.6533,26.7259138562705,6.89262037108441,2019-06-28
"VicAg_Elmore","81_Temperature 30cm","30","30","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,0,0,0,0,2019-06-28
"VicAg_Elmore","81_Temperature 40cm","40","40","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,0,0,0,0,2019-06-28
"VicAg_Elmore","81_Temperature 50cm","50","50","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,0,0,0,0,2019-06-28
"VicAg_Elmore","81_Temperature 60cm","60","60","Soil-Temperature","2013-08-30T00:00:00","2019-06-28T23:59:59",2128,TRUE,0,0,0,0,0,0,0,2019-06-28
"VicAg_Hamilton","20_Humidity","0","0","Humidity","2012-10-19T00:00:00","2019-06-28T23:59:59",2443,TRUE,2,16,0.654664484451719,32.319,121.313,107.73072909465,19.4877247718539,2019-06-28
"VicAg_Hamilton","20_Rain","0","0","Rainfall","2011-05-17T00:00:00","2019-06-28T23:59:59",2964,TRUE,3,56,1.88870151770658,0,52.2,1.11009615384615,3.23209297504564,2019-06-28
"VicAg_Hamilton","20_Temperature","0","0","Temperature","2012-10-19T00:00:00","2019-06-28T23:59:59",2443,TRUE,2,16,0.654664484451719,3.5964,62.788,46.600069218107,22.4939656590486,2019-06-28
"VicAg_Hamilton","20_Wind Direction","0","0","Wind-Direction","2012-10-19T00:00:00","2019-06-28T23:59:59",2443,TRUE,2,16,0.654664484451719,1.95,351.7,203.104983251029,73.9938620832037,2019-06-28
"VicAg_Hamilton","20_Wind Speed","0","0","Wind-Speed","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,0,38.148,4.32437837956847,5.17641235495005,2019-06-28
"VicAg_Hamilton","21_Moisture 100cm","100","100","Soil-Moisture","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,12.5817,75.9079,43.5477456627037,20.4967821623628,2019-06-28
"VicAg_Hamilton","21_Moisture 30cm","30","30","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,7,222,7.59233926128591,0.4184,66.4338,34.1802149870801,18.7352489005139,2019-06-28
"VicAg_Hamilton","21_Moisture 40cm","40","40","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,7,222,7.59233926128591,4.9243,75.4096,36.0203476559616,20.9415336689717,2019-06-28
"VicAg_Hamilton","21_Moisture 50cm","50","50","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,7,222,7.59233926128591,4.936,68.3475,35.2356140642303,20.3438307694261,2019-06-28
"VicAg_Hamilton","21_Moisture 60cm","60","60","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,7,222,7.59233926128591,4.9296,68.512,35.3951720561093,19.2673802144976,2019-06-28
"VicAg_Hamilton","21_Moisture 70cm","70","70","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,7,222,7.59233926128591,5.57,66.758,35.4291696936139,17.1987957742096,2019-06-28
"VicAg_Hamilton","21_Moisture 80cm","80","80","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,7,222,7.59233926128591,5.583,69.162,37.8268454780362,16.0277899839677,2019-06-28
"VicAg_Hamilton","21_Moisture 90cm","90","90","Soil-Moisture","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,12.4387,75.5942,42.8608009687362,19.7402343574473,2019-06-28
"VicAg_Hamilton","21_Temperature 100cm","100","100","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,8.67,21.3963,13.9847265081462,3.40980754813961,2019-06-28
"VicAg_Hamilton","21_Temperature 30cm","30","30","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,6.2654,27.4342,13.8596960810216,4.77080732442815,2019-06-28
"VicAg_Hamilton","21_Temperature 40cm","40","40","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,6.9575,26.7121,14.0821528401585,4.54169876104029,2019-06-28
"VicAg_Hamilton","21_Temperature 50cm","50","50","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,7.3767,25.6046,14.1228767943637,4.32712624194511,2019-06-28
"VicAg_Hamilton","21_Temperature 60cm","60","60","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,7.8171,24.6887,14.2831496257155,4.12974166343305,2019-06-28
"VicAg_Hamilton","21_Temperature 70cm","70","70","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,7.3742,23.2554,13.61815667107,3.97245287721232,2019-06-28
"VicAg_Hamilton","21_Temperature 80cm","80","80","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,7.8483,22.6837,13.8171211800969,3.77715090545592,2019-06-28
"VicAg_Hamilton","21_Temperature 90cm","90","90","Soil-Temperature","2013-04-10T00:00:00","2019-06-28T23:59:59",2270,TRUE,0,0,0,8.2025,21.9504,13.8787167767503,3.59110001533716,2019-06-28
"VicAg_KerangICCirrigation","60_Humidity","0","0","Humidity","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,6,91,4.00351957765068,-23.7342,121.2867,76.5475884826325,28.4242950002952,2019-06-28
"VicAg_KerangICCirrigation","60_Rain","0","0","Rainfall","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,6,91,4.00351957765068,0,0,0,0,2019-06-28
"VicAg_KerangICCirrigation","60_Temperature","0","0","Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,6,91,4.00351957765068,-24.5929,62.7017,27.2418746343693,16.167176070329,2019-06-28
"VicAg_KerangICCirrigation","60_Wind Direction","0","0","Wind-Direction","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,6,91,4.00351957765068,13.7,345.1667,202.980435374771,65.2052517393236,2019-06-28
"VicAg_KerangICCirrigation","60_Wind Speed","0","0","Wind-Speed","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,6,91,4.00351957765068,0,23.726,3.1465918190128,4.59050204913481,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 10cm","30","30","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,6.3046,90.9542,41.6025691708658,26.9565909241111,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 20cm","40","40","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,9.8879,105.2317,54.3429790655062,27.7146094966297,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 30cm","50","50","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,14.4554,91.275,55.8173917086578,22.0495419988287,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 40cm","60","60","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,12.7088,91.5129,58.9153305084746,21.1579671057179,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 50cm","70","70","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,0,94.585,56.0174616582684,20.7887999251629,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 60cm","80","80","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,0,89.2958,53.7048082913422,17.4290421697515,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 70cm","90","90","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,0,91.9154,57.4624555657352,17.3811584348658,2019-06-28
"VicAg_KerangICCirrigation","61_Moisture 80cm","100","100","Soil-Moisture","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,0,92.6371,61.6481238204306,17.7632995836775,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","100","100","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","30","30","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","40","40","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","50","50","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","60","60","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","70","70","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","80","80","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_KerangICCirrigation","61_Temperature","90","90","Soil-Temperature","2013-04-08T00:00:00","2019-06-28T23:59:59",2272,TRUE,7,97,4.26748790145183,-3.625,28.5342,15.2468611085662,5.81814346678127,2019-06-28
"VicAg_LakeBolac","40_Humidity","0","0","Humidity","2012-10-19T00:00:00","2019-06-28T23:59:59",2443,TRUE,1,9,0.368248772504092,27.4536,116.5128,79.5571770935961,14.7846140577463,2019-06-28
"VicAg_LakeBolac","40_Rain","0","0","Rainfall","2011-06-28T00:00:00","2019-06-28T23:59:59",2922,TRUE,1,9,0.307902839548409,0,32.8,1.25317324185249,3.10446565171436,2019-06-28
"VicAg_LakeBolac","40_Temperature","0","0","Temperature","2012-10-19T00:00:00","2019-06-28T23:59:59",2443,TRUE,1,9,0.368248772504092,-0.6272,30.3233,12.4928053776683,5.17943573901353,2019-06-28
"VicAg_LakeBolac","40_Wind Direction","0","0","Wind-Direction","2012-10-19T00:00:00","2019-06-28T23:59:59",2443,TRUE,1,9,0.368248772504092,0.0417,394.8,260.568067775041,93.2686321984187,2019-06-28
"VicAg_LakeBolac","40_Wind Speed","0","0","Wind-Speed","2012-10-19T00:00:00","2019-06-28T23:59:59",2443,TRUE,1,9,0.368248772504092,0,28.65,6.37184523809524,5.91950103151791,2019-06-28
"VicAg_LakeBolac","41_Moisture 100cm","100","100","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,0,81.7887,36.5744306362379,12.7837204920457,2019-06-28
"VicAg_LakeBolac","41_Moisture 30cm","30","30","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,0,55.55,18.5804573651452,7.98088380618084,2019-06-28
"VicAg_LakeBolac","41_Moisture 40cm","40","40","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,2.23,52.7446,17.9889788727524,8.21656971599166,2019-06-28
"VicAg_LakeBolac","41_Moisture 50cm","50","50","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,0.45,56.9717,21.3607146611342,9.27043469528718,2019-06-28
"VicAg_LakeBolac","41_Moisture 60cm","60","60","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,0.46,73.94,28.6848899723375,15.6384167167279,2019-06-28
"VicAg_LakeBolac","41_Moisture 70cm","70","70","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,0.09,85.5083,35.7903300484094,18.806596705899,2019-06-28
"VicAg_LakeBolac","41_Moisture 80cm","80","80","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,0.68,80.275,34.6164403872752,19.5917496253279,2019-06-28
"VicAg_LakeBolac","41_Moisture 90cm","90","90","Soil-Moisture","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,0,80.8012,33.7388053596127,16.002610696636,2019-06-28
"VicAg_LakeBolac","43_Temp. 100cm","100","100","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,7.8842,22.4188,13.6551178423237,3.81445494926045,2019-06-28
"VicAg_LakeBolac","43_Temp. 30cm","30","30","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,4.5846,29.2896,13.6576901452282,5.5898694522684,2019-06-28
"VicAg_LakeBolac","43_Temp. 40cm","40","40","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,5.01,27.8917,13.5184380359613,5.35798953486117,2019-06-28
"VicAg_LakeBolac","43_Temp. 50cm","50","50","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,5.335,26.8325,13.4850469571231,5.15766464974271,2019-06-28
"VicAg_LakeBolac","43_Temp. 60cm","60","60","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,5.7021,25.9379,13.4302786998617,4.93816726628679,2019-06-28
"VicAg_LakeBolac","43_Temp. 70cm","70","70","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,6.7142,24.9429,13.6909789419087,4.60118158665298,2019-06-28
"VicAg_LakeBolac","43_Temp. 80cm","80","80","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,7.1483,23.9704,13.7247295643154,4.32192085617293,2019-06-28
"VicAg_LakeBolac","43_Temp. 90cm","90","90","Soil-Temperature","2011-06-27T00:00:00","2019-06-28T23:59:59",2923,TRUE,3,35,1.19699042407661,7.52,23.13,13.6259779045643,4.06970795697854,2019-06-28
"VicAg_Normanville","5_Humidity","0","0","Humidity","2012-10-21T00:00:00","2019-06-28T23:59:59",2441,TRUE,1,15,0.614250614250614,13.8124,117.419,65.0460892504119,24.3329866488719,2019-06-28
"VicAg_Normanville","5_Rain","0","0","Rainfall","2011-06-30T00:00:00","2019-06-28T23:59:59",2920,TRUE,1,15,0.513522766175967,0,74.6,0.872308221534228,3.62778719352229,2019-06-28
"VicAg_Normanville","5_Temperature","0","0","Temperature","2012-10-21T00:00:00","2019-06-28T23:59:59",2441,TRUE,1,15,0.614250614250614,3.1556,60.2608,19.3547635914333,13.5384717947509,2019-06-28
"VicAg_Normanville","5_Wind Direction","0","0","Wind-Direction","2012-10-21T00:00:00","2019-06-28T23:59:59",2441,TRUE,1,15,0.614250614250614,19.6542,339.6375,192.810955766063,67.2016594080008,2019-06-28
"VicAg_Normanville","6_Moisture 100cm","100","100","Soil-Moisture","2011-05-25T00:00:00","2019-06-28T23:59:59",2956,TRUE,7,129,4.36252959080149,20.7592,81.6583,43.4409890299824,17.4066058506297,2019-06-28
"VicAg_Normanville","6_Moisture 30cm","30","30","Soil-Moisture","2011-05-25T00:00:00","2019-06-28T23:59:59",2956,TRUE,7,129,4.36252959080149,5.0654,87.0967,26.6835388007055,20.5872443860859,2019-06-28
"VicAg_Normanville","6_Moisture 40cm","40","40","Soil-Moisture","2011-05-25T00:00:00","2019-06-28T23:59:59",2956,TRUE,7,129,4.36252959080149,6.8983,90.7958,28.7118472663139,23.1534655623378,2019-06-28
"VicAg_Normanville","6_Moisture 50cm","50","50","Soil-Moisture","2011-05-25T00:00:00","2019-06-28T23:59:59",2956,TRUE,7,129,4.36252959080149,8.3508,87.7354,27.0392034567901,21.8384685603548,2019-06-28
