SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
SFS_36,1,556,SFS61 - AWS Campbell Town_Soil-Moisture_900,2013-06-13T17:45:00.000Z,2017-11-07T02:00:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_53,1,559,SFS103 - Mt Gow_Soil-Moisture_900,2017-04-24T03:00:00.000Z,2018-08-17T03:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_16,1,562,SFS106 - Mount Wallace_Soil-Moisture_900,2017-05-22T04:30:00.000Z,2018-08-23T01:30:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_61,1,1109,SFS12 - Inverleigh2_Soil-Temperature_900,2013-04-16T06:07:44.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_54,1,565,SFS108 - Mannibadar_Soil-Moisture_900,2017-06-01T10:00:00.000Z,2018-10-08T06:00:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_72,1,566,SFS110 - Lindenow Flats_Soil-Moisture_900,2017-08-31T14:15:00.000Z,2018-07-28T01:15:31.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_51,1,567,SFS55 - Campbell Town_Soil-Moisture_900,2017-11-16T03:45:00.000Z,2017-11-30T21:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_26,1,573,SFS3 - Winchelsea1_Soil-Moisture_1000,2013-05-04T15:00:00.000Z,2018-11-13T07:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_27,1,574,SFS6 - Lake Bolac2_Soil-Moisture_1000,2012-08-29T05:15:00.000Z,2015-04-01T02:08:57.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_77,1,575,SFS7 - Benham_Soil-Moisture_1000,2013-05-23T06:45:12.000Z,2013-05-23T06:45:12.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_17,1,577,SFS11 - Ballan1_Soil-Moisture_1000,2013-12-14T14:00:00.000Z,2018-08-23T02:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_15,1,580,SFS13 - Lethbridge_Soil-Moisture_1000,2013-04-19T14:15:00.000Z,2018-08-17T03:30:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_32,1,584,SFS33 - Dutson Downs_Soil-Moisture_1000,2013-04-30T14:15:00.000Z,2017-07-30T06:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_55,1,586,SFS16 - Skipton_Soil-Moisture_1000,2013-12-03T12:00:00.000Z,2018-10-07T20:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_28,1,589,SFS20 - Inverleigh1_Soil-Moisture_1000,2013-04-23T14:15:00.000Z,2017-04-04T04:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_31,1,591,SFS30 - Lidenow_Soil-Moisture_1000,2013-04-30T14:15:00.000Z,2017-05-04T22:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_7,1,592,SFS29 - Meerlieu_Soil-Moisture_1000,2014-03-26T16:00:00.000Z,2015-07-10T07:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_30,1,593,SFS28 - Derrinallum3_Soil-Moisture_1000,2013-04-24T14:15:00.000Z,2017-04-19T07:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_65,1,598,SFS34 - Rosedale_Soil-Moisture_1000,2014-03-26T16:00:00.000Z,2018-08-02T02:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_11,1,1128,SFS35 - Tatyoon1_Soil-Temperature_900,2013-05-01T06:47:31.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_29,1,600,SFS26 - Winchelsea2_Soil-Moisture_1000,2013-05-09T14:15:00.000Z,2017-04-03T22:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_56,1,606,SFS45 - Learmonth_Soil-Moisture_1000,2013-06-20T14:15:00.000Z,2017-03-26T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_49,1,610,SFS51 - Longford_Soil-Moisture_1000,2014-07-02T14:00:00.000Z,2018-06-19T00:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_50,1,612,SFS52 - Nile_Soil-Moisture_1000,2013-06-28T04:30:00.000Z,2016-07-15T05:38:27.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_5,1,613,SFS44  - Willaura_Soil-Moisture_1000,2014-03-26T16:00:00.000Z,2014-08-04T02:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_34,1,614,SFS53 - Western Junction_Soil-Moisture_1000,2013-09-03T23:30:00.000Z,2014-04-06T06:50:47.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_8,1,615,SFS54 - Lake River Cressy_Soil-Moisture_1000,2014-03-26T16:00:00.000Z,2014-08-14T02:56:01.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_57,1,616,SFS48 - Ballan2_Soil-Moisture_1000,2014-08-08T05:07:56.000Z,2016-10-10T20:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_19,1,617,SFS40 - Balliang East_Soil-Moisture_1000,2013-09-02T02:48:10.000Z,2017-03-26T23:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_18,1,618,SFS39 - Lake Bolac3_Soil-Moisture_1000,2013-09-06T00:21:45.000Z,2017-04-18T01:40:16.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_76,1,619,SFS17 - Woorndoo (2)_Soil-Moisture_1000,2013-09-12T14:15:00.000Z,2018-04-16T23:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_70,1,621,SFS49 - Cavendish_Soil-Moisture_1000,2013-09-11T01:48:36.000Z,2017-04-05T23:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_71,1,622,SFS57 - Branxholme_Soil-Moisture_1000,2013-09-11T05:27:12.000Z,2017-04-06T04:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_20,1,624,SFS43 - Gatum_Soil-Moisture_1000,2013-09-11T03:21:47.000Z,2017-04-10T06:30:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_37,1,626,SFS62 - AWS Hagley_Soil-Moisture_1000,2014-03-26T16:00:00.000Z,2016-05-13T02:59:39.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_36,1,627,SFS61 - AWS Campbell Town_Soil-Moisture_1000,2013-06-13T17:45:00.000Z,2017-11-07T02:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_53,1,630,SFS103 - Mt Gow_Soil-Moisture_1000,2017-04-24T03:00:00.000Z,2018-08-17T03:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_16,1,633,SFS106 - Mount Wallace_Soil-Moisture_1000,2017-05-22T04:30:00.000Z,2018-08-23T01:30:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_54,1,636,SFS108 - Mannibadar_Soil-Moisture_1000,2017-06-01T10:00:00.000Z,2018-10-08T06:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_72,1,637,SFS110 - Lindenow Flats_Soil-Moisture_1000,2017-08-31T14:15:00.000Z,2018-07-28T01:15:31.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_51,1,638,SFS55 - Campbell Town_Soil-Moisture_1000,2017-11-16T03:45:00.000Z,2017-11-30T21:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_66,1,640,SFS2 - Yatchaw_Soil-Temperature_100,2012-08-28T14:15:00.000Z,2017-05-22T22:57:28.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_25,1,641,SFS1 - Werneth 1_Soil-Temperature_100,2012-08-28T14:15:00.000Z,2016-07-10T20:00:00.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_26,1,644,SFS3 - Winchelsea1_Soil-Temperature_100,2013-05-04T08:21:19.000Z,2018-11-13T07:00:00.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_27,1,645,SFS6 - Lake Bolac2_Soil-Temperature_100,2012-08-29T05:15:00.000Z,2015-04-01T02:08:57.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_17,1,647,SFS11 - Ballan1_Soil-Temperature_100,2014-03-26T16:00:00.000Z,2016-08-09T03:53:59.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_61,1,648,SFS12 - Inverleigh2_Soil-Temperature_100,2013-04-16T06:07:44.000Z,2017-06-02T00:00:00.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_15,1,649,SFS13 - Lethbridge_Soil-Temperature_100,2013-04-18T02:11:33.000Z,2018-08-17T01:30:00.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_60,1,650,SFS10 - Inverleigh3_Soil-Temperature_100,2013-04-16T04:23:18.000Z,2018-02-07T01:47:19.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_40,1,652,SFS15 - Rokewood_Soil-Temperature_100,2013-04-22T01:13:12.000Z,2018-02-07T03:41:42.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_32,1,653,SFS33 - Dutson Downs_Soil-Temperature_100,2013-04-29T14:15:00.000Z,2017-07-30T06:15:00.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
